INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202451,2024,33,mni-838,NFI,CRK,9427 Schmedeman Point,Stari Kuty,,76.08.944.73316.85,2024-07-05 22:56:12,2024-07-02 22:56:12,SO-024,INV-00002,INV3334,42,NFI-PN-00001,tempor convallis nulla neque libero,N14,,oz,7,7,0,UAH,657.82,4604.74,,,,,,,,,0,UA,
202445,2025,12,ddi-757,MCI,1M1,18 Little Fleur Drive,Santa Rosa,,96.45.000.68921.64,2024-07-01 22:56:12,2024-06-27 22:56:12,SO-042,INV-00002,INV3334,24,NFI-PN-00002,nunc proin at turpis a,A1,,in,8,8,1,PEN,348.23,2785.84,,,,,,,,,0,PE,
202489,2024,9,mal-905,NFI,SCL,7 Washington Point,Xubu,PO4321,42.09.860.89333.70,2024-06-27 22:56:12,,SO-014,INV-00002,INV6768,4,NFI-PN-00003,nunc donec quis orci eget,I61,,ft,9,9,1,CNY,871.46,7843.14,,,,,,,,,0,CN,
202469,2025,24,fex-941,ARBOC,1M1,991 Dennis Court,Al Quşayr,PO4321,31.90.815.20689.68,2024-07-02 22:56:12,2024-06-29 22:56:12,SO-048,INV-00002,INV1516,8,NFI-PN-00004,cum sociis natoque,L12,,cm,3,3,1,EGP,100.31,300.93,,,,,,,,,0,EG,
202423,2025,51,wqf-705,NFI,SCL,264 Caliangt Terrace,Świeradów-Zdrój,PO8765,34.66.922.22212.82,2024-06-29 22:56:12,,SO-049,INV-00002,INV4950,59,NFI-PN-00005,sed interdum venenatis turpis enim,U21,,lb,2,2,0,PLN,58.52,117.04,,,,,,,,,0,PL,
202427,2024,26,jsk-777,MCI,CRK,58866 Esch Hill,Chaoyang,,21.48.098.74078.21,2024-06-27 22:56:12,,SO-029,INV-00002,INV8990,22,NFI-PN-00006,nulla nisl nunc,Z26,00nn,ft,10,10,1,CNY,975.18,9751.8,,,,,,,48.0,,0,CN,
202454,2024,42,bdk-804,ARBOC,1M2,330 Basil Point,Créteil,PO8765,23.94.298.72541.40,2024-07-04 22:56:12,2024-06-29 22:56:12,SO-028,INV-00002,INV7576,7,NFI-PN-00007,consequat morbi a,U73,,L,4,4,0,EUR,583.42,2333.68,,,,,,,,,0,FR,
202460,2025,40,otv-371,MCI,SCL,0179 Dawn Road,Bastia,PO2109,35.45.582.21692.12,2024-06-27 22:56:12,,SO-046,INV-00002,INV5758,31,NFI-PN-00008,morbi ut odio cras mi pede,N40,33mm,gal,5,5,1,EUR,89,445.0,,,,,,,,,0,FR,
202445,2024,26,xcv-860,ARBOC,WPR,3 Graceland Plaza,Salzburg,,39.38.729.13632.09,2024-07-02 22:56:12,2024-06-29 22:56:12,SO-009,INV-00002,INV4142,100,NFI-PN-00009,pretium quis lectus,K89,,L,6,6,0,EUR,900.33,5401.98,,,,,,,,,0,AT,
202492,2024,29,wkx-771,NFI,CWP,72 Sloan Street,Tazhuang,,86.46.018.20119.45,2024-07-05 22:56:12,,SO-035,INV-00002,INV4950,82,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,V22,,pt,6,6,1,CNY,81.45,488.7,,,,,,,,,0,CN,
