INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202494,2025,35,fqe-565,CARFAIR,ANN,580 Hoffman Park,Turangi,PO2109,14.73.273.01610.12,2024-06-28 13:11:11,2024-06-27 13:11:11,SO-028,INV-00002,INV8182,18,NFI-PN-00001,tempor convallis nulla neque libero,H34,,oz,5,5,1,NZD,657.82,3289.1,,,,,,,,,0,NZ,
202420,2025,26,xtb-954,CARFAIR,1M1,6 Saint Paul Lane,Oepuah,,49.07.215.44288.40,2024-07-07 13:11:12,2024-07-05 13:11:12,SO-015,INV-00002,INV7980,19,NFI-PN-00002,nunc proin at turpis a,Q95,,in,1,1,1,IDR,348.23,348.23,,,,,,,,,0,ID,VMI
202418,2025,41,cus-708,MCI,ANN,008 Rusk Pass,Agualva de Cima,,43.69.680.12920.03,2024-07-09 13:11:12,,SO-001,INV-00002,INV8990,71,NFI-PN-00003,nunc donec quis orci eget,G59,77gg,ft,10,10,1,EUR,871.46,8714.6,,,,,,,,,0,PT,
202496,2025,52,ynb-473,CARFAIR,CRK,54982 Monument Hill,Arys,,75.89.385.86018.05,2024-07-08 13:11:12,,SO-021,INV-00002,INV6162,68,NFI-PN-00004,cum sociis natoque,B2,,cm,9,9,0,KZT,100.31,902.79,,,,,,,,,0,KZ,
202436,2024,20,rjd-004,MCI,1M2,137 Jenna Drive,Guisguis,PO4567,41.74.353.70639.17,2024-07-06 13:11:12,,SO-030,INV-00002,INV9101,99,NFI-PN-00005,sed interdum venenatis turpis enim,T20,,lb,5,5,0,PHP,58.52,292.6,,,,,,,,,0,PH,
202417,2025,36,lsi-454,ARBOC,CRK,20994 Del Sol Road,Greenland,,12.12.770.20878.74,2024-06-29 13:11:12,2024-06-25 13:11:12,SO-005,INV-00002,INV4748,48,NFI-PN-00006,nulla nisl nunc,I61,11kk,ft,8,8,1,BBD,975.18,7801.44,,,,,,,,,0,BB,
202458,2025,47,yjl-237,CARFAIR,WPR,85 Anzinger Point,Bago,,16.12.974.95218.23,2024-06-27 13:11:12,,SO-018,INV-00002,INV3536,7,NFI-PN-00007,consequat morbi a,E5,55ee,L,7,7,1,IDR,583.42,4083.94,,,,,,,,,0,ID,
202433,2025,22,qmv-687,MCI,ANN,89134 Messerschmidt Trail,Dvůr Králové nad Labem,PO1098,06.23.958.91130.13,2024-07-08 13:11:12,,SO-008,INV-00002,INV4344,88,NFI-PN-00008,morbi ut odio cras mi pede,T98,,gal,5,5,1,CZK,364.77,1823.85,,,,,,,,,0,CZ,VMI
202410,2025,44,bqc-991,CARFAIR,ANN,937 Hintze Way,Marinilla,PO2109,60.02.526.71664.44,2024-07-04 13:11:12,2024-06-29 13:11:12,SO-032,INV-00002,INV1314,57,NFI-PN-00009,pretium quis lectus,T20,44hh,L,8,8,1,COP,900.33,7202.64,,,,,,,,,0,CO,
202451,2025,44,men-840,NFI,1M1,39 Buena Vista Place,Suyo,PO6543,87.66.518.08960.25,2024-07-06 13:11:12,2024-06-29 13:11:12,SO-009,INV-00002,INV5556,74,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,F32,,pt,5,5,0,PHP,81.45,407.25,,,,,,,,,0,PH,
