INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202450,2024,21,win-441,NFI,1M1,61 Southridge Lane,Gaotang,PO6789,73.42.030.96515.52,2024-07-02 13:39:18,2024-06-29 13:39:18,SO-006,INV-00002,INV9798,30,NFI-PN-00001,tempor convallis nulla neque libero,Q95,55cc,oz,6,6,0,CNY,657.82,3946.92,,,,,98.0,,,,0,CN,
202424,2025,6,fxw-797,CARFAIR,SCL,9 Summit Way,Gisiliba,PO0123,40.78.127.48451.38,2024-06-28 13:39:18,,SO-002,INV-00002,INV6566,47,NFI-PN-00002,nunc proin at turpis a,P16,22dd,in,1,1,1,IDR,348.23,348.23,,,,,,,,,0,ID,
202422,2024,3,uqc-976,MCI,1M2,77 Tomscot Avenue,Obita,PO0987,97.71.743.70329.25,2024-07-03 13:39:18,,SO-043,INV-00002,INV7172,45,NFI-PN-00003,nunc donec quis orci eget,A53,,ft,8,8,1,JPY,871.46,6971.68,,,,,,,,,0,JP,PAINT
202438,2025,51,kmy-138,MCI,ANN,92 Autumn Leaf Junction,Wudong,,72.87.632.70593.22,2024-07-03 13:39:18,,SO-033,INV-00002,INV1920,43,NFI-PN-00004,cum sociis natoque,I35,,cm,9,9,0,CNY,100.31,902.79,,,,,,,,,0,CN,
202435,2024,43,zgm-405,MCI,WPR,406 Eastwood Avenue,Avallon,,50.20.408.44696.90,2024-07-08 13:39:18,,SO-040,INV-00002,INV7374,98,NFI-PN-00005,sed interdum venenatis turpis enim,Y25,,lb,7,7,1,EUR,58.52,409.64,,,,,,,,,0,FR,
202478,2025,32,yyo-090,ARBOC,1M2,4 Brentwood Avenue,Bol,PO9012,15.98.262.44062.35,2024-07-10 13:39:18,,SO-025,INV-00002,INV8788,56,NFI-PN-00006,nulla nisl nunc,O93,,ft,3,3,0,XAF,975.18,2925.54,,,,,,,,,0,TD,
202458,2025,37,quq-462,CARFAIR,1M1,47 Straubel Street,Longxi,PO5678,49.81.583.87182.41,2024-07-06 13:39:18,,SO-035,INV-00002,INV3334,71,NFI-PN-00007,consequat morbi a,C55,00jj,L,1,1,0,CNY,583.42,583.42,,,,,,,,,0,CN,
202429,2025,36,gbn-516,ARBOC,1M1,6 Fallview Point,Sanzao,PO7890,81.33.803.21990.58,2024-07-07 13:39:18,,SO-046,INV-00002,INV4344,75,NFI-PN-00008,morbi ut odio cras mi pede,V74,77aa,gal,9,9,1,CNY,100,900.0,,,,,,,,,0,CN,
202477,2025,33,lck-773,CARFAIR,1M1,67724 Forest Run Park,Suishan,,31.53.145.03529.12,2024-07-09 13:39:18,,SO-038,INV-00002,INV5960,78,NFI-PN-00009,pretium quis lectus,N92,99ss,L,2,2,0,CNY,900.33,1800.66,,,,,,69.0,,,0,CN,
202484,2025,37,oes-628,NFI,ANN,4547 Randy Park,Paniówki,PO2109,64.63.405.57367.60,2024-07-07 13:39:18,,SO-039,INV-00002,INV7980,32,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,A27,,pt,5,5,0,PLN,81.45,407.25,,,,,,,,,0,PL,
