INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202425,2025,34,fkc-462,CARFAIR,1M1,950 Merchant Road,Stara Błotnica,PO2109,30.50.004.90335.99,2024-07-05 21:45:11,2024-06-29 21:45:11,SO-005,INV-00002,INV7576,97,NFI-PN-00001,tempor convallis nulla neque libero,J36,,oz,10,10,0,PLN,657.82,6578.2,,,,,,,,,0,PL,
202435,2024,37,xhw-016,MCI,WPR,97276 Namekagon Hill,Gwangjeok,PO4321,27.04.599.45161.54,2024-07-06 21:45:12,2024-07-02 21:45:12,SO-022,INV-00002,INV1718,67,NFI-PN-00002,nunc proin at turpis a,C55,,in,8,8,0,KRW,348.23,2785.84,,46.0,,,,,,,46,KR,VMI
202458,2025,14,ydz-986,NFI,ANN,596 Alpine Court,Malie,,89.56.230.97566.21,2024-06-28 21:45:12,,SO-008,INV-00002,INV7576,2,NFI-PN-00003,nunc donec quis orci eget,F6,00tt,ft,6,6,0,WST,871.46,5228.76,,,,,,,,,0,WS,
202449,2024,20,llb-580,MCI,1M2,792 Lillian Place,Puerto Obaldía,,88.41.219.37175.53,2024-07-07 21:45:12,2024-07-04 21:45:12,SO-039,INV-00002,INV8788,68,NFI-PN-00004,cum sociis natoque,E57,,cm,2,2,0,PAB,100.31,200.62,,,,,,,,,0,PA,
202468,2024,37,quv-718,ARBOC,WPR,68465 West Drive,Tucaní,PO3210,39.75.781.87071.13,2024-06-25 21:45:12,2024-06-24 21:45:12,SO-022,INV-00002,INV9798,80,NFI-PN-00005,sed interdum venenatis turpis enim,E5,,lb,8,8,1,VEF,58.52,468.16,,,,,,,,,0,VE,
202443,2025,46,bzy-779,NFI,CWP,6 Maryland Court,Luozhuang,,31.68.369.44651.72,2024-06-25 21:45:12,2024-06-24 21:45:12,SO-034,INV-00002,INV1718,53,NFI-PN-00006,nulla nisl nunc,K11,33mm,ft,5,5,0,CNY,975.18,4875.9,,,,,,,,,0,CN,
202436,2025,2,jqe-341,ARBOC,1M1,37327 Delladonna Alley,Barotac Nuevo,,97.52.860.91905.69,2024-07-04 21:45:12,,SO-007,INV-00002,INV9192,7,NFI-PN-00007,consequat morbi a,O93,,L,6,6,0,PHP,583.42,3500.52,,,,,,,,,0,PH,
202460,2024,24,hae-770,ARBOC,SCL,48524 Old Shore Park,Valledupar,,43.47.812.86905.00,2024-07-02 21:45:12,2024-06-25 21:45:12,SO-012,INV-00002,INV5152,53,NFI-PN-00008,morbi ut odio cras mi pede,W23,44bb,gal,6,6,0,COP,364.77,2188.62,,,,,,,,,0,CO,VMI
202496,2025,8,jhu-816,ARBOC,SCL,564 Express Drive,Šid,,16.56.486.52658.16,2024-06-27 21:45:12,,SO-034,INV-00002,INV6970,27,NFI-PN-00009,pretium quis lectus,N40,00ll,L,7,7,1,RSD,900.33,6302.31,,,,,,,,8.0,0,RS,KANBAN
202492,2025,2,qbj-155,CARFAIR,CRK,6 Sutteridge Lane,Kukichūō,,50.14.395.62708.46,2024-06-27 21:45:12,,SO-036,INV-00002,INV5152,8,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,Z26,55gg,pt,5,5,1,JPY,81.45,407.25,,,,,,,,,0,JP,
