INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202437,2024,18,qqe-175,CARFAIR,CWP,5 Shasta Point,Sarandi,PO8901,03.86.403.33517.22,2024-06-30 13:42:21,,SO-020,INV-00002,INV6566,90,NFI-PN-00001,tempor convallis nulla neque libero,R18,44rr,oz,4,4,1,BRL,657.82,2631.28,,,,,,,,,0,BR,
202438,2025,33,cwq-533,CARFAIR,CRK,8 Mendota Drive,Bilaran,PO4321,61.63.117.86143.16,2024-06-30 13:42:21,2024-06-28 13:42:21,SO-015,INV-00002,INV7980,21,NFI-PN-00002,nunc proin at turpis a,E57,22zz,in,4,4,0,PHP,348.23,1392.92,,,,,,,,,0,PH,
202469,2024,43,erp-518,ARBOC,WPR,35649 Lunder Way,Jirkov,PO8765,16.38.024.49379.89,2024-06-30 13:42:21,,SO-032,INV-00002,INV3940,12,NFI-PN-00003,nunc donec quis orci eget,J62,99qq,ft,4,4,0,CZK,871.46,3485.84,,,,,,,,,0,CZ,
202496,2025,6,oki-781,MCI,CWP,835 Ridgeview Hill,Luleå,,26.41.145.99220.43,2024-07-05 13:42:21,2024-06-29 13:42:21,SO-003,INV-00002,INV4950,7,NFI-PN-00004,cum sociis natoque,I87,,cm,8,8,1,SEK,100.31,802.48,,,,,,,,,0,SE,
202475,2024,39,hij-308,CARFAIR,1M2,30800 Merry Place,Ngembul,,84.35.480.96508.57,2024-06-27 13:42:21,2024-06-22 13:42:21,SO-022,INV-00002,INV4748,41,NFI-PN-00005,sed interdum venenatis turpis enim,I35,00rr,lb,4,4,0,IDR,58.52,234.08,,,,,32.0,,,,0,ID,
202432,2024,24,kxm-138,MCI,WPR,38 Bluestem Drive,Tysmenychany,PO8765,73.95.093.41607.79,2024-07-07 13:42:21,2024-07-02 13:42:21,SO-035,INV-00002,INV2122,30,NFI-PN-00006,nulla nisl nunc,F58,,ft,10,10,0,UAH,975.18,9751.8,,,,,,,,,0,UA,
202433,2025,47,qrs-579,ARBOC,CRK,18 Michigan Circle,Tintina,PO2109,52.09.823.04834.63,2024-07-06 13:42:21,,SO-020,INV-00002,INV7778,45,NFI-PN-00007,consequat morbi a,J62,,L,9,9,0,ARS,583.42,5250.78,,,,,,,,,0,AR,
202473,2024,14,vow-659,MCI,WPR,2734 Brickson Park Lane,Ibirama,PO8765,29.63.440.11160.08,2024-06-28 13:42:21,2024-06-23 13:42:21,SO-017,INV-00002,INV3536,54,NFI-PN-00008,morbi ut odio cras mi pede,W49,,gal,3,3,0,BRL,364.77,1094.31,,,,,,,,,0,BR,
202484,2024,9,kjx-096,CARFAIR,1M2,769 Thierer Place,Dordrecht,PO6543,17.53.139.53679.66,2024-07-08 13:42:21,2024-07-05 13:42:21,SO-030,INV-00002,INV4142,81,NFI-PN-00009,pretium quis lectus,W49,88bb,L,5,5,0,EUR,900.33,4501.65,,,,,,,,,0,NL,
202421,2025,47,fsl-607,CARFAIR,1M1,1 Barby Center,Maninihon,PO2109,58.07.792.89518.60,2024-06-29 13:42:21,,SO-049,INV-00002,INV9798,58,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,I87,99gg,pt,10,10,1,PHP,81.45,814.5,,,,,,,,,0,PH,
