INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202467,2024,13,jcf-854,ARBOC,SCL,671 Monterey Street,Fontvieille,PO5678,01.92.114.03690.94,2024-07-02 20:44:14,2024-06-28 20:44:14,SO-028,INV-00002,INV9192,15,NFI-PN-00001,tempor convallis nulla neque libero,C81,,oz,3,3,0,EUR,657.82,1973.46,,,,,,,,,0,MC,
202454,2024,12,lfq-322,MCI,CWP,9119 Norway Maple Road,Mayakovski,PO4321,07.48.757.67563.02,2024-06-30 20:44:14,,SO-041,INV-00002,INV8384,93,NFI-PN-00002,nunc proin at turpis a,O67,,in,1,1,1,AMD,100,100.0,,,,,,,,,0,AM,
202448,2024,34,rrr-592,ARBOC,1M2,3 Charing Cross Trail,Bobigny,PO6543,20.77.733.53351.42,2024-07-04 20:44:14,,SO-036,INV-00002,INV8586,39,NFI-PN-00003,nunc donec quis orci eget,Y25,,ft,2,2,1,EUR,871.46,1742.92,,,,,,,,,0,FR,
202435,2025,8,nve-659,CARFAIR,SCL,89425 Milwaukee Alley,Yengimahalla,PO8765,17.62.903.86063.81,2024-07-06 20:44:14,,SO-006,INV-00002,INV5152,13,NFI-PN-00004,cum sociis natoque,V100,,cm,4,4,0,CNY,100.31,401.24,,,,,,,,,0,CN,
202440,2025,49,yqw-474,MCI,CRK,70465 Commercial Drive,Bitaogan,,75.36.456.34020.38,2024-06-28 20:44:14,,SO-002,INV-00002,INV3940,70,NFI-PN-00005,sed interdum venenatis turpis enim,K11,00dd,lb,2,2,1,PHP,58.52,117.04,,,,,,,,,0,PH,
202445,2025,17,rzd-868,NFI,1M2,64 Packers Street,Sanxi,,76.70.887.48059.19,2024-07-08 20:44:14,,SO-027,INV-00002,INV4142,50,NFI-PN-00006,nulla nisl nunc,R96,,ft,7,7,0,CNY,975.18,6826.26,,,,,,,,,0,CN,KANBAN
202501,2024,46,quk-182,ARBOC,SCL,52016 Prairieview Court,Cilangla,PO5678,18.45.388.96366.52,2024-07-08 20:44:14,,SO-043,INV-00002,INV9101,96,NFI-PN-00007,consequat morbi a,A79,99ww,L,2,2,0,IDR,583.42,1166.84,,,,,,,,,0,ID,
202434,2024,9,ywb-052,NFI,CWP,45 Rockefeller Crossing,Burunday,PO0987,88.58.177.11234.37,2024-07-03 20:44:14,2024-06-29 20:44:14,SO-044,INV-00002,INV3334,14,NFI-PN-00008,morbi ut odio cras mi pede,E31,66pp,gal,4,4,0,KZT,364.77,1459.08,,,,,,,,,0,KZ,
202485,2024,36,eyp-844,CARFAIR,1M1,4408 Bowman Way,Vistino,,70.01.348.78239.01,2024-07-08 20:44:14,2024-07-06 20:44:14,SO-015,INV-00002,INV3940,31,NFI-PN-00009,pretium quis lectus,T20,,L,3,3,1,RUB,900.33,2700.99,,,,87.0,,,,,0,RU,
202488,2025,33,lvk-901,MCI,ANN,795 Bluejay Point,Guzhan,PO9012,55.94.293.31779.56,2024-07-09 20:44:14,2024-07-08 20:44:14,SO-046,INV-00002,INV9596,60,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,W49,55yy,pt,10,10,1,CNY,81.45,814.5,,,,,,,,,0,CN,
