INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202421,2024,35,ymc-002,CARFAIR,CWP,75 Calypso Junction,Sebedo,,95.84.654.84693.59,2024-07-05 13:15:14,2024-07-03 13:15:14,SO-022,INV-00002,INV5556,91,NFI-PN-00001,tempor convallis nulla neque libero,K89,66zz,oz,1,1,0,IDR,657.82,657.82,,,,,,,,,0,ID,
202443,2025,15,kbx-637,NFI,ANN,694 Dryden Junction,Icó,PO5678,25.64.859.23795.13,2024-07-07 13:15:14,,SO-026,INV-00002,INV5678,85,NFI-PN-00002,nunc proin at turpis a,T98,,in,10,10,0,BRL,348.23,3482.3,,,,,,,,,0,BR,PAINT
202469,2024,14,xyq-108,MCI,CRK,4473 Victoria Court,Piątnica,PO4321,32.12.520.57872.01,2024-06-30 13:15:14,2024-06-28 13:15:14,SO-022,INV-00002,INV9596,49,NFI-PN-00003,nunc donec quis orci eget,G33,,ft,5,5,0,PLN,871.46,4357.3,,,,,,,,,0,PL,
202461,2025,38,pfm-784,ARBOC,CRK,26 Oxford Plaza,Potou,,14.29.872.11972.15,2024-07-02 13:15:14,2024-07-01 13:15:14,SO-050,INV-00002,INV4950,12,NFI-PN-00004,cum sociis natoque,F84,88zz,cm,10,10,0,CNY,100.31,1003.1,,,,,,,,,0,CN,
202421,2025,34,lfw-843,CARFAIR,ANN,2 Iowa Hill,Bulualto,PO4321,40.71.260.06112.96,2024-07-01 13:15:14,,SO-019,INV-00002,INV5960,89,NFI-PN-00005,sed interdum venenatis turpis enim,Y51,99ww,lb,7,7,1,PHP,58.52,409.64,,,,,,,,,0,PH,VMI
202422,2024,23,bya-625,MCI,ANN,6232 Nelson Pass,Olinda,PO0123,99.49.913.62492.46,2024-06-28 13:15:14,,SO-026,INV-00002,INV1718,14,NFI-PN-00006,nulla nisl nunc,C29,77uu,ft,9,9,1,BRL,975.18,8776.62,,,,,,,,,0,BR,
202485,2024,29,mfs-970,CARFAIR,WPR,2 Lukken Crossing,Öjebyn,,38.96.055.84546.79,2024-07-06 13:15:14,,SO-033,INV-00002,INV4344,85,NFI-PN-00007,consequat morbi a,E5,11aa,L,7,7,1,SEK,583.42,4083.94,,,,,,,,,0,SE,KANBAN
202422,2024,28,qph-331,NFI,ANN,427 Ohio Plaza,Pang,,44.14.768.00428.50,2024-07-03 13:15:14,2024-06-28 13:15:14,SO-041,INV-00002,INV2122,20,NFI-PN-00008,morbi ut odio cras mi pede,N66,,gal,4,4,0,PHP,364.77,1459.08,,,,,,,,,0,PH,
202483,2025,42,rdh-741,MCI,WPR,6976 American Circle,Pejek,PO6543,38.18.730.59575.67,2024-07-02 13:15:14,,SO-035,INV-00002,INV8586,45,NFI-PN-00009,pretium quis lectus,J88,,L,8,8,0,IDR,900.33,7202.64,,,,,,,,,0,ID,
202425,2024,9,zvs-495,MCI,1M1,01377 Lindbergh Avenue,Xinxing,PO6543,34.65.129.20829.57,2024-06-27 13:15:14,,SO-038,INV-00002,INV2930,40,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,E5,33qq,pt,9,9,0,CNY,81.45,733.05,,,,,,,,,0,CN,
