INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202447,2025,39,nvh-678,NFI,1M2,37 Scott Street,Cergy-Pontoise,PO2109,54.64.690.21084.17,2024-07-08 13:44:16,2024-07-06 13:44:16,SO-050,INV-00002,INV5678,88,NFI-PN-00001,tempor convallis nulla neque libero,L90,22vv,oz,2,2,0,EUR,657.82,1315.64,,,,,,,,,0,FR,
202421,2024,44,fur-796,ARBOC,CRK,3 Waubesa Terrace,Åtvidaberg,PO4321,87.44.742.73932.99,2024-07-01 13:44:16,2024-06-28 13:44:16,SO-021,INV-00002,INV4142,52,NFI-PN-00002,nunc proin at turpis a,J10,44vv,in,6,6,0,SEK,348.23,2089.38,,,,,,,,,0,SE,
202481,2025,24,lsj-379,ARBOC,CWP,7 Butterfield Hill,Quarteira,PO2109,17.96.523.83888.73,2024-07-07 13:44:16,2024-07-04 13:44:16,SO-006,INV-00002,INV99100,5,NFI-PN-00003,nunc donec quis orci eget,F84,,ft,4,4,0,EUR,80,320.0,,,,,,,,,0,PT,
202440,2025,12,miw-230,CARFAIR,CRK,462 Lerdahl Alley,Nyuksenitsa,,75.72.538.78830.84,2024-07-01 13:44:16,2024-06-25 13:44:16,SO-012,INV-00002,INV4546,41,NFI-PN-00004,cum sociis natoque,Z78,33kk,cm,8,8,1,RUB,100.31,802.48,,,,,,,,,0,RU,VENDING
202431,2025,10,jwu-897,NFI,SCL,7 Randy Parkway,Kirkton,,44.07.493.30125.47,2024-07-01 13:44:16,2024-06-30 13:44:16,SO-010,INV-00002,INV7778,70,NFI-PN-00005,sed interdum venenatis turpis enim,C81,,lb,3,3,1,GBP,58.52,175.56,,,,,,,,,0,GB,PAINT
202422,2025,18,xyz-223,ARBOC,SCL,2 Talmadge Street,Wongaya Kaja,,11.33.495.97340.71,2024-07-09 13:44:16,,SO-037,INV-00002,INV4142,2,NFI-PN-00006,nulla nisl nunc,Z52,,ft,5,5,1,IDR,975.18,4875.9,,,,,,,,,0,ID,
202469,2024,16,psz-485,NFI,1M2,70 Hollow Ridge Junction,Umburarameha,PO2109,45.52.960.86917.52,2024-07-02 13:44:16,,SO-023,INV-00002,INV8990,89,NFI-PN-00007,consequat morbi a,V48,,L,2,2,1,IDR,583.42,1166.84,,97.0,,,,,,,97,ID,
202434,2025,3,kqd-055,MCI,CWP,22 Fairview Street,Arganil,PO4321,59.17.780.74170.64,2024-06-30 13:44:16,,SO-028,INV-00002,INV9798,34,NFI-PN-00008,morbi ut odio cras mi pede,M13,,gal,1,1,0,EUR,364.77,364.77,,,,,,,,,0,PT,VENDING
202431,2025,27,eyb-284,CARFAIR,1M1,039 Lukken Road,Vila Velha de Ródão,PO2345,14.18.593.74674.20,2024-06-27 13:44:16,,SO-020,INV-00002,INV4950,34,NFI-PN-00009,pretium quis lectus,D56,,L,6,6,1,EUR,900.33,5401.98,,,,,,,,,0,PT,
202468,2025,13,szk-585,MCI,WPR,9 West Park,Calinog,PO5432,11.24.138.17661.18,2024-06-29 13:44:16,,SO-005,INV-00002,INV6364,43,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,F32,00hh,pt,2,2,1,PHP,81.45,162.9,,,,,,,,,0,PH,
