INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202495,2024,37,uvb-228,CARFAIR,SCL,8 Loftsgordon Avenue,Yaojiagou,PO3456,48.34.309.34706.48,2024-06-25 20:52:16,2024-06-19 20:52:16,SO-023,INV-00002,INV4344,80,NFI-PN-00001,tempor convallis nulla neque libero,F6,,oz,7,7,0,CNY,657.82,4604.74,,,,,,,,,0,CN,
202478,2024,4,zyn-114,MCI,CWP,5 Bashford Street,Villa Altagracia,,10.98.264.08858.26,2024-07-07 20:52:16,2024-07-04 20:52:16,SO-031,INV-00002,INV4142,70,NFI-PN-00002,nunc proin at turpis a,W23,66ff,in,7,7,1,DOP,348.23,2437.61,,,,,,,,,0,DO,
202454,2025,50,zpo-874,ARBOC,1M1,5 Atwood Crossing,Mijiang,PO3210,98.98.359.82458.40,2024-07-08 20:52:16,,SO-004,INV-00002,INV3940,91,NFI-PN-00003,nunc donec quis orci eget,M65,99mm,ft,3,3,0,CNY,871.46,2614.38,,,,,,,,,0,CN,
202453,2025,2,cfa-729,NFI,1M2,27276 Roxbury Avenue,Novozybkov,PO2109,83.77.518.86088.67,2024-07-02 20:52:16,2024-06-30 20:52:16,SO-029,INV-00002,INV9192,30,NFI-PN-00004,cum sociis natoque,I87,,cm,2,2,1,RUB,100.31,200.62,,,,,,,,,0,RU,
202429,2025,18,noc-014,CARFAIR,CRK,86 Jenifer Pass,Biscoitos,PO0987,26.10.692.98975.86,2024-07-08 20:52:16,2024-07-06 20:52:16,SO-019,INV-00002,INV6162,79,NFI-PN-00005,sed interdum venenatis turpis enim,A53,,lb,1,1,0,EUR,58.52,58.52,,,,,,18.0,,,0,PT,
202433,2024,20,arz-130,CARFAIR,1M2,2 Dwight Plaza,Wan’an,PO6543,12.70.735.27171.96,2024-07-02 20:52:16,2024-06-26 20:52:16,SO-038,INV-00002,INV7172,22,NFI-PN-00006,nulla nisl nunc,K11,,ft,3,3,0,CNY,975.18,2925.54,,,,,,,,,0,CN,
202412,2025,15,rka-110,ARBOC,1M2,258 Maryland Plaza,Abha,,04.17.931.83480.28,2024-07-06 20:52:16,,SO-023,INV-00002,INV3738,47,NFI-PN-00007,consequat morbi a,O67,,L,5,5,1,SAR,583.42,2917.1,,,,,,,,,0,SA,
202502,2024,48,gex-428,CARFAIR,1M1,00822 Cambridge Alley,Eshan,PO4321,21.98.846.78708.44,2024-06-30 20:52:16,2024-06-28 20:52:16,SO-009,INV-00002,INV7778,94,NFI-PN-00008,morbi ut odio cras mi pede,M91,99gg,gal,7,7,1,CNY,364.77,2553.39,,,,,,,,,0,CN,
202455,2025,34,utu-301,MCI,1M2,8 High Crossing Road,Si’erbao,,27.90.911.03702.82,2024-06-29 20:52:16,,SO-020,INV-00002,INV2526,96,NFI-PN-00009,pretium quis lectus,P94,,L,10,10,1,CNY,900.33,9003.3,,,,,,,,,0,CN,
202422,2024,44,qxy-074,CARFAIR,CWP,8574 Declaration Court,Alderetes,,90.63.088.39512.08,2024-07-05 20:52:16,2024-06-29 20:52:16,SO-018,INV-00002,INV4344,93,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,Z26,,pt,2,2,1,ARS,81.45,162.9,,,,,,,,,0,AR,
