INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202434,2025,34,frf-320,CARFAIR,CRK,0214 Lakewood Terrace,Krajan Tanjungrejo,PO1234,97.94.616.93932.03,2024-07-04 21:10:18,,SO-017,INV-00002,INV8182,15,NFI-PN-00001,tempor convallis nulla neque libero,A53,00bb,oz,6,6,1,IDR,657.82,3946.92,,,,,,,,,0,ID,VENDING
202494,2025,20,mhv-803,NFI,1M1,30679 Lakeland Avenue,Manfalūţ,PO6543,55.81.496.46574.88,2024-07-02 21:10:18,,SO-014,INV-00002,INV1234,66,NFI-PN-00002,nunc proin at turpis a,K89,,in,1,1,0,EGP,348.23,348.23,,,,,,,,,0,EG,VMI
202419,2024,42,tzq-211,MCI,1M2,30 Thackeray Alley,Baardheere,,38.07.873.85771.44,2024-07-04 21:10:18,,SO-020,INV-00002,INV6768,66,NFI-PN-00003,nunc donec quis orci eget,E31,00nn,ft,5,5,1,SOS,871.46,4357.3,,,,,,,,,0,SO,KANBAN
202467,2024,21,cyx-387,NFI,ANN,340 Dayton Alley,Ndofane,,00.66.934.10735.10,2024-06-27 21:10:19,,SO-005,INV-00002,INV2728,26,NFI-PN-00004,cum sociis natoque,E83,33qq,cm,1,1,1,XOF,100.31,100.31,,,,,,,,,0,SN,
202485,2024,25,zxj-690,CARFAIR,SCL,93 Mccormick Court,Lantian,PO2109,60.30.911.46232.30,2024-06-29 21:10:19,2024-06-28 21:10:19,SO-048,INV-00002,INV3940,75,NFI-PN-00005,sed interdum venenatis turpis enim,D30,66xx,lb,9,9,1,CNY,58.52,526.68,,,,,,,,,0,CN,VENDING
202490,2024,10,lcg-624,ARBOC,CWP,24318 Susan Plaza,Trollhättan,PO3210,33.37.401.09980.85,2024-07-06 21:10:19,2024-06-30 21:10:19,SO-004,INV-00002,INV7172,83,NFI-PN-00006,nulla nisl nunc,S71,,ft,7,7,1,SEK,975.18,6826.26,,,,,,,,,0,SE,
202430,2024,46,ihn-309,ARBOC,1M2,2 Blue Bill Park Drive,Ladner,,36.07.675.25724.94,2024-06-27 21:10:19,,SO-025,INV-00002,INV4748,26,NFI-PN-00007,consequat morbi a,I35,,L,9,9,0,CAD,583.42,5250.78,,,,,,,,,0,CA,
202428,2024,43,vqn-087,MCI,1M2,81 Northwestern Place,Cangqian,PO6543,45.81.092.35986.23,2024-07-05 21:10:19,,SO-012,INV-00002,INV2930,22,NFI-PN-00008,morbi ut odio cras mi pede,Q95,55ii,gal,8,8,1,CNY,364.77,2918.16,,,,,,,,,0,CN,
202483,2024,32,kni-007,ARBOC,SCL,07 Kipling Drive,Espinal,,05.80.330.19445.34,2024-06-28 21:10:19,,SO-007,INV-00002,INV4142,94,NFI-PN-00009,pretium quis lectus,L12,,L,8,8,0,COP,900.33,7202.64,,,,,,,,,0,CO,
202498,2024,49,uuy-103,ARBOC,ANN,0 Sunnyside Hill,Bastan,,53.52.899.67419.24,2024-06-25 21:10:19,,SO-019,INV-00002,INV4748,46,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,S45,66hh,pt,2,2,0,RUB,81.45,162.9,,,,,,,,,0,RU,
