INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202412,2025,50,wiq-972,MCI,1M2,83 Evergreen Drive,Cibenda,,00.25.216.05777.41,2024-07-04 12:50:10,,SO-045,INV-00002,INV4142,20,NFI-PN-00001,tempor convallis nulla neque libero,Q17,,oz,3,3,0,IDR,657.82,1973.46,,,,,,,,,0,ID,
202417,2025,34,mpv-215,ARBOC,1M1,44962 Sullivan Center,Passal,,98.30.901.68891.38,2024-07-05 12:50:10,,SO-041,INV-00002,INV8182,14,NFI-PN-00002,nunc proin at turpis a,T98,77yy,in,4,4,0,EUR,348.23,1392.92,,,,,,,,,0,PT,
202474,2025,51,jxg-518,ARBOC,CRK,17 Warbler Trail,Zamość,PO2109,97.08.073.82363.09,2024-06-30 12:50:10,2024-06-25 12:50:10,SO-039,INV-00002,INV99100,49,NFI-PN-00003,nunc donec quis orci eget,Y25,11yy,ft,6,6,0,PLN,871.46,5228.76,,,,,,,,,0,PL,
202487,2024,38,ewl-792,ARBOC,CWP,2198 Crowley Drive,Czeremcha,,77.98.211.11774.00,2024-07-03 12:50:10,2024-06-28 12:50:10,SO-012,INV-00002,INV7374,70,NFI-PN-00004,cum sociis natoque,A27,,cm,2,2,0,PLN,100.31,200.62,,,,,,,,,0,PL,
202417,2024,32,pbp-838,MCI,ANN,4 Nelson Hill,Berdorf,,01.23.869.81201.96,2024-07-01 12:50:10,,SO-013,INV-00002,INV4546,69,NFI-PN-00005,sed interdum venenatis turpis enim,K11,88vv,lb,10,10,1,EUR,58.52,585.2,,,64.0,,,,,,0,LU,
202438,2025,38,iog-706,ARBOC,1M2,71680 Eagan Lane,Jincheng,,84.34.417.51893.27,2024-07-01 12:50:10,,SO-043,INV-00002,INV4142,90,NFI-PN-00006,nulla nisl nunc,Y77,,ft,6,6,1,CNY,975.18,5851.08,,,,,,,,,0,CN,
202411,2025,4,pby-555,CARFAIR,CWP,332 Starling Junction,Pétionville,,95.77.140.85618.71,2024-06-28 12:50:10,2024-06-24 12:50:10,SO-016,INV-00002,INV8788,52,NFI-PN-00007,consequat morbi a,H60,,L,10,10,1,HTG,583.42,5834.2,,,,,,,,,0,HT,
202403,2025,29,rec-096,MCI,1M2,7114 International Junction,Dengfang,,90.70.698.40927.20,2024-07-09 12:50:10,,SO-003,INV-00002,INV9394,74,NFI-PN-00008,morbi ut odio cras mi pede,Q69,,gal,9,9,1,CNY,364.77,3282.93,,,,,,,,,0,CN,
202500,2025,17,kmu-882,MCI,1M2,800 1st Center,Douniani,,96.32.719.85210.25,2024-07-09 12:50:10,2024-07-08 12:50:10,SO-040,INV-00002,INV5960,37,NFI-PN-00009,pretium quis lectus,O41,00jj,L,1,1,1,KMF,900.33,900.33,,,,,,,,,0,KM,
202428,2024,32,vns-775,NFI,SCL,15 Kenwood Drive,Pasirpengarayan,PO6789,48.34.193.69773.58,2024-07-09 12:50:10,2024-07-08 12:50:10,SO-032,INV-00002,INV1314,65,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,N92,,pt,5,5,0,IDR,81.45,407.25,,,,,,,,,0,ID,PAINT
