INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202402,2025,7,khs-899,MCI,CRK,33686 Sullivan Lane,Tsalgar,,30.67.649.29165.36,2024-07-03 21:52:12,,SO-012,INV-00002,INV1920,67,NFI-PN-00001,tempor convallis nulla neque libero,H34,99mm,oz,8,8,0,MNT,72,576.0,,,,,,,,,0,MN,
202427,2024,34,lbl-549,MCI,CWP,95 North Street,Bataiporã,,82.90.261.59648.03,2024-07-03 21:52:13,,SO-007,INV-00002,INV9798,61,NFI-PN-00002,nunc proin at turpis a,A53,,in,8,8,0,BRL,62,496.0,,,,,,,,,0,BR,VMI
202471,2025,45,vqa-519,CARFAIR,CRK,3 Carioca Crossing,Shilipu,PO7890,84.03.967.25601.63,2024-06-29 21:52:13,,SO-022,INV-00002,INV4546,33,NFI-PN-00003,nunc donec quis orci eget,Q17,77kk,ft,1,1,1,CNY,871.46,871.46,,,,,,,,,0,CN,
202466,2025,34,hiv-044,MCI,CRK,06 2nd Lane,Faaa,PO4321,22.67.064.09708.81,2024-07-04 21:52:13,,SO-047,INV-00002,INV2526,82,NFI-PN-00004,cum sociis natoque,K37,,cm,10,10,0,XPF,100.31,1003.1,,85.0,,,,,,,85,PF,
202443,2025,12,riq-042,ARBOC,WPR,63 Artisan Way,Albany,,00.76.829.23399.72,2024-07-02 21:52:13,2024-07-01 21:52:13,SO-021,INV-00002,INV2122,43,NFI-PN-00005,sed interdum venenatis turpis enim,M39,11oo,lb,9,9,0,USD,58.52,526.68,,,,,,,,,0,US,
202408,2024,29,psm-574,ARBOC,1M2,5566 Morningstar Drive,Kuala Terengganu,PO7890,57.96.315.96739.24,2024-06-25 21:52:13,,SO-036,INV-00002,INV7778,82,NFI-PN-00006,nulla nisl nunc,W49,,ft,5,5,1,MYR,975.18,4875.9,,,,,,,,,0,MY,
202424,2024,50,kkh-444,CARFAIR,WPR,1 Del Sol Terrace,Pagsanahan Norte,PO5432,42.62.596.31441.27,2024-07-02 21:52:13,,SO-042,INV-00002,INV2324,66,NFI-PN-00007,consequat morbi a,O41,,L,5,5,0,PHP,583.42,2917.1,,,,,,,,,0,PH,
202422,2024,21,bis-578,NFI,CWP,1 Ludington Hill,San Nicolás,PO0987,52.30.679.21552.55,2024-07-07 21:52:13,2024-07-05 21:52:13,SO-046,INV-00002,INV4950,53,NFI-PN-00008,morbi ut odio cras mi pede,J36,66hh,gal,6,6,1,HNL,364.77,2188.62,,,,,,,,,0,HN,
202458,2024,5,hlx-278,MCI,1M1,85124 Golf Course Drive,Nankou,PO4321,82.76.747.86726.40,2024-06-28 21:52:13,2024-06-22 21:52:13,SO-013,INV-00002,INV8990,32,NFI-PN-00009,pretium quis lectus,H34,,L,10,10,1,CNY,900.33,9003.3,,,,,,,,,0,CN,
202453,2025,4,dol-087,MCI,SCL,15428 Bashford Lane,Columbeira,PO6543,45.36.237.30641.86,2024-07-04 21:52:13,,SO-049,INV-00002,INV5354,8,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,P94,22ll,pt,4,4,0,EUR,81.45,325.8,,,,,,,,,0,PT,
