INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202429,2024,23,uon-616,MCI,CRK,22 Thierer Circle,Kadipaten,,32.25.922.29480.58,2024-06-30 22:16:18,,SO-046,INV-00002,INV4142,84,NFI-PN-00001,tempor convallis nulla neque libero,F84,,oz,4,4,1,IDR,657.82,2631.28,,,,,,,,,0,ID,
202475,2024,4,bub-111,CARFAIR,1M2,80 Florence Circle,Sangumata,PO6789,05.09.200.17223.71,2024-07-01 22:16:18,,SO-040,INV-00002,INV3132,93,NFI-PN-00002,nunc proin at turpis a,O93,99mm,in,9,9,0,IDR,348.23,3134.07,,,45.0,,,,,,0,ID,
202455,2025,29,tuj-775,NFI,SCL,34 Mallard Place,Stockholm,,03.44.083.41845.30,2024-06-30 22:16:18,,SO-040,INV-00002,INV3940,79,NFI-PN-00003,nunc donec quis orci eget,L38,,ft,4,4,0,SEK,871.46,3485.84,,,,,,,,,0,SE,
202434,2025,23,dui-143,ARBOC,SCL,4 Morningstar Road,Barreiro,,40.26.380.12100.51,2024-06-25 22:16:18,,SO-047,INV-00002,INV4142,28,NFI-PN-00004,cum sociis natoque,J10,44hh,cm,1,1,1,EUR,100.31,100.31,,,,,,,,,0,PT,
202421,2025,21,gmg-677,MCI,CRK,3 Manley Drive,Maracaju,,89.07.015.18891.65,2024-06-29 22:16:18,,SO-044,INV-00002,INV3940,44,NFI-PN-00005,sed interdum venenatis turpis enim,U73,33cc,lb,2,2,0,BRL,58.52,117.04,,,,,,,,,0,BR,
202423,2024,33,wvq-391,CARFAIR,WPR,06 Mosinee Lane,Bonpland,,91.45.827.22502.76,2024-06-29 22:16:18,2024-06-25 22:16:18,SO-027,INV-00002,INV1920,88,NFI-PN-00006,nulla nisl nunc,V22,77ee,ft,10,10,1,ARS,975.18,9751.8,,,,,,,,,0,AR,
202435,2024,8,mwi-343,CARFAIR,ANN,74505 Fairview Drive,Eirol,PO0987,32.37.223.53698.53,2024-07-04 22:16:18,,SO-024,INV-00002,INV3940,77,NFI-PN-00007,consequat morbi a,X24,11oo,L,2,2,1,EUR,583.42,1166.84,,,,,30.0,,,,0,PT,
202424,2025,51,xtv-790,ARBOC,WPR,25 Vahlen Pass,Dubti,PO4321,74.69.803.78373.23,2024-06-26 22:16:18,,SO-010,INV-00002,INV6162,7,NFI-PN-00008,morbi ut odio cras mi pede,L12,,gal,3,3,1,ETB,364.77,1094.31,,,,,,,,,0,ET,
202439,2025,11,tim-222,NFI,1M1,79 Pierstorff Pass,Neob,,55.06.963.08910.51,2024-06-28 22:16:18,2024-06-23 22:16:18,SO-031,INV-00002,INV7980,73,NFI-PN-00009,pretium quis lectus,D4,,L,3,3,0,IDR,35,105.0,,,,,,,,,0,ID,VENDING
202403,2025,44,cnc-312,NFI,1M2,91855 Macpherson Lane,Dongpu,PO8901,96.29.551.01248.37,2024-07-07 22:16:18,,SO-029,INV-00002,INV2122,16,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,H34,99ii,pt,9,9,1,CNY,81.45,733.05,,,,,,,,,0,CN,
