INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202424,2024,14,wnl-542,NFI,ANN,59507 Hoard Place,Chikushino-shi,PO7654,81.73.323.39240.30,2024-07-08 13:00:11,,SO-046,INV-00002,INV2526,46,NFI-PN-00001,tempor convallis nulla neque libero,Z78,44dd,oz,6,6,0,JPY,657.82,3946.92,,,,,,,,,0,JP,
202485,2024,33,anq-121,NFI,SCL,6 Eagle Crest Parkway,Barapas,PO0987,19.29.674.48966.98,2024-07-03 13:00:11,,SO-017,INV-00002,INV6768,82,NFI-PN-00002,nunc proin at turpis a,G59,,in,2,2,0,IDR,348.23,696.46,,,,,,,,,0,ID,
202413,2024,45,aul-548,MCI,CRK,5832 Sommers Park,Kumane,,58.95.037.75972.88,2024-07-02 13:00:11,2024-07-01 13:00:11,SO-022,INV-00002,INV6566,55,NFI-PN-00003,nunc donec quis orci eget,R70,,ft,1,1,0,RSD,871.46,871.46,,,,,,,,,0,RS,
202483,2024,13,bsw-239,ARBOC,SCL,6614 Jana Alley,Irati,,28.12.001.00785.70,2024-07-02 13:00:11,,SO-034,INV-00002,INV5758,60,NFI-PN-00004,cum sociis natoque,J88,,cm,9,9,0,BRL,100.31,902.79,,,,,,,,,0,BR,
202413,2024,46,rca-992,MCI,SCL,338 Gateway Hill,Khinjān,,56.84.395.50913.27,2024-06-29 13:00:11,2024-06-26 13:00:11,SO-011,INV-00002,INV3334,38,NFI-PN-00005,sed interdum venenatis turpis enim,S97,,lb,3,3,1,AFN,58.52,175.56,,,,,,,,,0,AF,VMI
202459,2024,30,fsm-279,NFI,1M1,6 Twin Pines Road,Göteborg,,64.75.143.99302.16,2024-07-03 13:00:11,2024-06-26 13:00:11,SO-047,INV-00002,INV3536,7,NFI-PN-00006,nulla nisl nunc,G85,00ll,ft,1,1,1,SEK,975.18,975.18,,,,,,,,,0,SE,
202461,2024,35,yzr-115,CARFAIR,CWP,26 Randy Street,Chichinales,,25.53.135.76510.11,2024-07-07 13:00:11,2024-07-03 13:00:11,SO-002,INV-00002,INV1314,6,NFI-PN-00007,consequat morbi a,K37,66jj,L,8,8,0,ARS,583.42,4667.36,,,,,,,,,0,AR,VMI
202467,2024,39,kho-165,CARFAIR,1M2,51 Golf Way,Marignane,PO8765,74.70.031.74223.22,2024-07-10 13:00:11,,SO-049,INV-00002,INV99100,81,NFI-PN-00008,morbi ut odio cras mi pede,V74,,gal,7,7,0,EUR,364.77,2553.39,,,,,,,,,0,FR,
202420,2025,7,sji-238,NFI,1M2,5763 Clarendon Point,Capitão Poço,,00.83.014.10130.54,2024-07-06 13:00:11,,SO-045,INV-00002,INV9596,50,NFI-PN-00009,pretium quis lectus,P94,,L,4,4,1,BRL,900.33,3601.32,,,,,,,,,0,BR,VMI
202486,2025,5,xyg-495,ARBOC,SCL,56 Carpenter Park,‘Aşīrah al Qiblīyah,PO4567,60.75.132.82481.75,2024-06-29 13:00:11,2024-06-28 13:00:11,SO-020,INV-00002,INV8384,61,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,N66,,pt,3,3,1,ILS,197,591.0,,,,,,,,,0,PS,
