INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202457,2024,46,ski-648,ARBOC,SCL,64 Sherman Center,Sabana Grande,PO5432,73.99.258.74391.76,2024-07-04 23:36:13,,SO-050,INV-00002,INV7172,63,NFI-PN-00001,tempor convallis nulla neque libero,F84,,oz,10,10,0,VEF,657.82,6578.2,,,,,,,,,0,VE,
202421,2025,17,wvn-681,CARFAIR,CRK,4 Prairieview Avenue,Ourtzagh,,40.00.525.58636.56,2024-07-03 23:36:13,,SO-013,INV-00002,INV8788,67,NFI-PN-00002,nunc proin at turpis a,Z78,,in,3,3,1,MAD,348.23,1044.69,,,,,,,,,0,MA,VENDING
202451,2025,10,jes-667,CARFAIR,1M1,6113 Maryland Plaza,Plátanos,PO6543,85.97.570.88619.14,2024-06-27 23:36:13,,SO-046,INV-00002,INV1920,90,NFI-PN-00003,nunc donec quis orci eget,H60,,ft,6,6,0,EUR,871.46,5228.76,,,,,,,,,0,GR,PAINT
202444,2024,16,imz-675,NFI,SCL,5297 Eggendart Road,Barrinha,PO6543,32.43.075.90697.72,2024-07-06 23:36:13,2024-06-30 23:36:13,SO-030,INV-00002,INV1234,21,NFI-PN-00004,cum sociis natoque,E5,55ee,cm,6,6,1,BRL,100.31,601.86,,,,,,,,,0,BR,VMI
202402,2025,30,fgi-692,NFI,CRK,90 Emmet Road,Karnice,,55.54.960.80488.34,2024-07-06 23:36:13,2024-06-30 23:36:13,SO-025,INV-00002,INV5960,11,NFI-PN-00005,sed interdum venenatis turpis enim,F58,22pp,lb,6,6,1,PLN,58.52,351.12,,,,,,,,,0,PL,VENDING
202461,2025,30,cyb-021,ARBOC,ANN,7110 Park Meadow Avenue,Wudian,PO8765,79.51.433.14787.46,2024-06-25 23:36:13,,SO-023,INV-00002,INV9101,53,NFI-PN-00006,nulla nisl nunc,W23,99ww,ft,2,2,0,CNY,975.18,1950.36,,,,,,68.0,,,0,CN,VMI
202444,2025,43,kcd-059,NFI,ANN,324 Ridgeway Road,Gajrug,PO3456,35.09.723.94568.89,2024-07-04 23:36:13,2024-07-02 23:36:13,SO-017,INV-00002,INV8182,50,NFI-PN-00007,consequat morbi a,K89,44rr,L,9,9,0,IDR,583.42,5250.78,,,,,,,,,0,ID,
202425,2024,38,xfs-892,NFI,CWP,2334 Pierstorff Way,Barueri,,99.44.947.47059.37,2024-07-06 23:36:13,,SO-010,INV-00002,INV4950,29,NFI-PN-00008,morbi ut odio cras mi pede,D30,33ww,gal,2,2,0,BRL,364.77,729.54,,,,,,,,,0,BR,VENDING
202417,2024,50,dup-575,NFI,WPR,494 Mendota Street,Vareš,,16.36.343.31014.21,2024-06-28 23:36:13,2024-06-23 23:36:13,SO-042,INV-00002,INV6162,4,NFI-PN-00009,pretium quis lectus,D30,,L,9,9,0,BAM,900.33,8102.97,,,,,,,,,0,BA,
202483,2025,35,wjq-605,NFI,1M1,9 Lakewood Center,Cigarogol,,52.51.356.96059.64,2024-07-03 23:36:13,,SO-017,INV-00002,INV2526,65,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,Z52,99mm,pt,8,8,1,IDR,81.45,651.6,,,,,,,,,0,ID,
