INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202500,2024,24,eer-953,ARBOC,CRK,84 Messerschmidt Parkway,Shangcai Zhongxing,,52.62.909.87167.55,2024-07-05 21:22:10,,SO-031,INV-00002,INV99100,21,NFI-PN-00001,tempor convallis nulla neque libero,X76,,oz,6,6,1,CNY,657.82,3946.92,,,,,,,,,0,CN,
202421,2025,34,voa-506,NFI,CRK,06736 Kennedy Court,Blahodatne,PO2109,44.94.747.38830.07,2024-06-28 21:22:10,2024-06-25 21:22:10,SO-007,INV-00002,INV8586,76,NFI-PN-00002,nunc proin at turpis a,H34,88pp,in,2,2,1,UAH,348.23,696.46,,,,,,,,,0,UA,VENDING
202406,2024,26,kgy-573,CARFAIR,CWP,571 Waubesa Pass,Sarreguemines,PO2109,27.70.459.86244.74,2024-07-07 21:22:10,,SO-024,INV-00002,INV6364,61,NFI-PN-00003,nunc donec quis orci eget,B28,,ft,9,9,0,EUR,871.46,7843.14,,,,,,,,,0,FR,VMI
202475,2025,19,hvy-308,NFI,CWP,6213 Westridge Lane,Miguel Hidalgo,,69.58.181.32097.87,2024-07-05 21:22:10,2024-07-02 21:22:10,SO-003,INV-00002,INV1920,91,NFI-PN-00004,cum sociis natoque,P42,,cm,9,9,1,MXN,100.31,902.79,,,,,,,,,0,MX,
202455,2025,23,zoi-606,NFI,ANN,35047 Meadow Vale Alley,Damiao,PO7654,04.94.097.79893.87,2024-06-26 21:22:10,2024-06-23 21:22:10,SO-022,INV-00002,INV1920,75,NFI-PN-00005,sed interdum venenatis turpis enim,L38,33uu,lb,6,6,0,CNY,105,630.0,,,,,,,,,0,CN,
202419,2024,8,ctx-106,CARFAIR,CRK,78 Talmadge Way,Bandarlampung,PO2109,17.65.829.64676.05,2024-07-06 21:22:10,,SO-016,INV-00002,INV4344,90,NFI-PN-00006,nulla nisl nunc,K89,,ft,7,7,1,IDR,975.18,6826.26,,,,,,,,,0,ID,
202500,2025,24,lzc-092,MCI,1M1,97 Graceland Road,Jiaotang,PO2109,26.09.235.25628.64,2024-07-03 21:22:10,2024-07-02 21:22:10,SO-048,INV-00002,INV1516,4,NFI-PN-00007,consequat morbi a,Q95,,L,1,1,0,CNY,583.42,583.42,,,,,,,,,0,CN,
202474,2025,37,ejq-934,CARFAIR,CRK,900 Monterey Way,Batagay-Alyta,,47.56.464.77506.47,2024-06-25 21:22:10,2024-06-18 21:22:10,SO-019,INV-00002,INV5556,13,NFI-PN-00008,morbi ut odio cras mi pede,N40,,gal,6,6,0,RUB,7,42.0,,,,,,,,,0,RU,
202476,2025,45,dho-740,MCI,ANN,8797 Annamark Way,Prilep,,02.24.559.05158.11,2024-06-27 21:22:10,,SO-009,INV-00002,INV8586,34,NFI-PN-00009,pretium quis lectus,P68,,L,7,7,1,MKD,900.33,6302.31,,,,,,,,,0,MK,
202454,2024,36,wzs-552,MCI,CRK,34094 Kings Place,Liancheng,,13.03.333.11750.37,2024-07-05 21:22:10,2024-06-29 21:22:10,SO-010,INV-00002,INV4546,11,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,U99,,pt,3,3,1,CNY,81.45,244.35,,,,,,,,,0,CN,
