INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202458,2025,25,ehb-703,ARBOC,CWP,79 Blue Bill Park Parkway,Central,PO5678,60.48.924.46166.03,2024-07-04 23:17:11,2024-07-02 23:17:11,SO-040,INV-00002,INV5960,55,NFI-PN-00001,tempor convallis nulla neque libero,I35,66zz,oz,2,2,1,HKD,657.82,1315.64,,,,,,,,,0,HK,
202420,2024,6,arl-676,MCI,ANN,514 Rusk Alley,Mukacheve,PO6543,55.67.325.70127.55,2024-07-02 23:17:11,2024-06-28 23:17:11,SO-012,INV-00002,INV9798,59,NFI-PN-00002,nunc proin at turpis a,R18,66ff,in,4,4,1,UAH,348.23,1392.92,,,,,,,,,0,UA,
202464,2025,50,lzw-980,NFI,1M2,5765 Schlimgen Hill,Jardoeira,PO1098,88.58.638.11713.53,2024-06-30 23:17:11,2024-06-29 23:17:11,SO-013,INV-00002,INV4546,14,NFI-PN-00003,nunc donec quis orci eget,C55,66hh,ft,10,10,1,EUR,871.46,8714.6,,,,,,,,,0,PT,
202461,2024,28,fgp-004,NFI,1M1,38 Menomonie Street,Mabilog,,29.31.561.14375.76,2024-07-06 23:17:11,2024-07-01 23:17:11,SO-041,INV-00002,INV2728,57,NFI-PN-00004,cum sociis natoque,U21,,cm,1,1,1,PHP,100.31,100.31,,,,,,,,,0,PH,VENDING
202475,2025,29,kzb-150,ARBOC,ANN,240 Dennis Park,Cilangla,,55.49.557.32824.63,2024-06-29 23:17:11,2024-06-27 23:17:11,SO-009,INV-00002,INV2930,6,NFI-PN-00005,sed interdum venenatis turpis enim,Q43,55ww,lb,6,6,1,IDR,58.52,351.12,,,,,,,,,0,ID,
202413,2025,29,cem-210,NFI,SCL,31328 Bonner Terrace,Owo,PO2109,79.42.410.67179.18,2024-07-05 23:17:11,,SO-050,INV-00002,INV3536,37,NFI-PN-00006,nulla nisl nunc,P68,,ft,9,9,1,NGN,975.18,8776.62,,,,,,,,,0,NG,
202486,2024,9,gde-375,MCI,WPR,75 Birchwood Center,Andrijaševci,,28.50.980.31185.21,2024-07-05 23:17:12,2024-07-04 23:17:12,SO-006,INV-00002,INV9596,95,NFI-PN-00007,consequat morbi a,V48,88bb,L,4,4,0,HRK,583.42,2333.68,,,,,,,,,0,HR,
202419,2025,12,nhi-956,CARFAIR,SCL,992 Thackeray Way,Shibukawa,PO6543,64.25.166.82355.05,2024-07-04 23:17:12,,SO-001,INV-00002,INV3334,26,NFI-PN-00008,morbi ut odio cras mi pede,T20,,gal,6,6,1,JPY,364.77,2188.62,,,,,,,,,0,JP,
202440,2025,33,fmj-990,ARBOC,SCL,769 Summit Place,Tarangnan,,87.64.663.97706.23,2024-06-27 23:17:12,,SO-045,INV-00002,INV1314,28,NFI-PN-00009,pretium quis lectus,N40,,L,2,2,0,PHP,900.33,1800.66,,,,,,,,,0,PH,
202473,2025,41,nvz-388,CARFAIR,1M2,42 Pawling Court,Guchang,PO2109,75.34.498.30113.40,2024-07-03 23:17:12,,SO-022,INV-00002,INV3738,28,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,F32,99ss,pt,5,5,0,CNY,141,705.0,,,,,,,,,0,CN,
