INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202429,2025,1,ehj-797,CARFAIR,1M1,99324 Mayer Avenue,Elimäki,PO7654,63.76.050.13697.16,2024-07-04 22:26:16,,SO-017,INV-00002,INV4748,22,NFI-PN-00001,tempor convallis nulla neque libero,Y51,00tt,oz,10,10,1,EUR,657.82,6578.2,,,,,,,,,0,FI,
202413,2025,27,qmd-962,MCI,1M1,16928 Wayridge Center,Bokoro,PO8765,77.21.527.23116.02,2024-06-28 22:26:16,,SO-009,INV-00002,INV2324,42,NFI-PN-00002,nunc proin at turpis a,O41,,in,2,2,0,XAF,348.23,696.46,,,,,,,,,0,TD,
202501,2024,28,zyx-513,NFI,1M2,318 Sachtjen Parkway,Culeng,PO0987,97.77.964.83744.10,2024-06-27 22:26:16,,SO-036,INV-00002,INV3940,84,NFI-PN-00003,nunc donec quis orci eget,Q69,77aa,ft,1,1,0,IDR,143,143.0,,,,,,,,,0,ID,PAINT
202437,2025,35,mnn-943,NFI,1M2,73 Northridge Crossing,Mapalacsiao,,30.59.526.12924.64,2024-07-02 22:26:16,2024-06-26 22:26:16,SO-038,INV-00002,INV5678,59,NFI-PN-00004,cum sociis natoque,I61,,cm,4,4,1,PHP,100.31,401.24,,,,,,,,,0,PH,
202429,2024,43,ncg-098,CARFAIR,WPR,618 Hintze Junction,San Francisco,,87.37.297.10264.19,2024-07-05 22:26:16,,SO-029,INV-00002,INV9192,20,NFI-PN-00005,sed interdum venenatis turpis enim,R96,,lb,4,4,0,USD,58.52,234.08,,,,,,,,,0,US,
202450,2025,43,sgb-973,CARFAIR,ANN,68190 Nancy Avenue,Nuing,,51.68.578.76796.34,2024-06-25 22:26:16,2024-06-22 22:26:16,SO-029,INV-00002,INV6970,10,NFI-PN-00006,nulla nisl nunc,Y77,44hh,ft,8,8,1,PHP,975.18,7801.44,,,,,,,,,0,PH,VENDING
202417,2024,46,bjs-654,CARFAIR,1M1,0135 Grayhawk Place,Cimanggu,PO6789,12.63.754.04798.61,2024-06-29 22:26:16,,SO-020,INV-00002,INV3940,66,NFI-PN-00007,consequat morbi a,U21,,L,10,10,1,IDR,583.42,5834.2,,,,,,,,,0,ID,
202452,2025,15,lvc-615,MCI,1M1,2819 Boyd Terrace,Awilega,,01.73.326.26230.31,2024-07-01 22:26:16,,SO-026,INV-00002,INV3334,45,NFI-PN-00008,morbi ut odio cras mi pede,V22,,gal,3,3,1,IDR,364.77,1094.31,,,,,,,,,0,ID,KANBAN
202417,2024,51,clk-784,ARBOC,SCL,7458 Magdeline Place,Beaumont,,70.23.251.15383.65,2024-07-02 22:26:16,,SO-030,INV-00002,INV8384,12,NFI-PN-00009,pretium quis lectus,W75,22pp,L,6,6,1,USD,193,1158.0,,,,,,,,,0,US,
202480,2024,35,uro-495,ARBOC,SCL,98521 Troy Hill,Badai,,12.27.076.59010.11,2024-06-25 22:26:16,2024-06-19 22:26:16,SO-036,INV-00002,INV6364,54,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,I61,,pt,7,7,1,CNY,81.45,570.15,,,,,,,,,0,CN,
