INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202453,2025,2,ngj-580,NFI,SCL,18 Huxley Park,Presidente Médici,,74.69.716.11658.73,2024-06-29 21:20:22,,SO-041,INV-00002,INV7576,51,NFI-PN-00001,tempor convallis nulla neque libero,S71,77yy,oz,10,10,0,BRL,657.82,6578.2,,,,,,,,,0,BR,
202444,2024,43,vam-519,MCI,CWP,21418 Rieder Center,Kintinku,PO4321,57.18.183.57524.78,2024-07-02 21:20:22,,SO-046,INV-00002,INV5354,57,NFI-PN-00002,nunc proin at turpis a,E83,55ee,in,8,8,0,TZS,348.23,2785.84,,,,,,,,,0,TZ,
202409,2024,35,rac-838,MCI,1M1,2419 Haas Circle,Dorp Tera Kora,PO2109,41.56.217.93347.47,2024-06-26 21:20:22,,SO-032,INV-00002,INV99100,92,NFI-PN-00003,nunc donec quis orci eget,P94,,ft,6,6,1,USD,871.46,5228.76,,,,,,,,,0,BQ,
202447,2025,33,cdu-645,ARBOC,SCL,49035 Barnett Junction,Mekele,,74.69.418.84478.54,2024-06-30 21:20:22,,SO-028,INV-00002,INV1234,68,NFI-PN-00004,cum sociis natoque,Y25,,cm,8,8,0,ETB,100.31,802.48,,,,,,93.0,,,0,ET,
202403,2024,31,cfc-108,NFI,ANN,2337 Towne Street,Dijon,PO4321,70.33.149.10543.80,2024-06-30 21:20:22,,SO-025,INV-00002,INV2930,24,NFI-PN-00005,sed interdum venenatis turpis enim,R44,,lb,8,8,0,EUR,58.52,468.16,,,,,,,,,0,FR,
202412,2024,27,lwo-874,CARFAIR,1M1,38575 Melby Crossing,Singajaya,,52.77.168.71286.31,2024-06-27 21:20:22,,SO-045,INV-00002,INV7576,64,NFI-PN-00006,nulla nisl nunc,Z52,88rr,ft,7,7,0,IDR,975.18,6826.26,,,,,,,,,0,ID,
202486,2025,2,vdq-123,CARFAIR,CRK,88778 Melrose Terrace,Panjiawan,PO9012,08.77.744.07100.11,2024-06-29 21:20:22,2024-06-28 21:20:22,SO-007,INV-00002,INV6162,92,NFI-PN-00007,consequat morbi a,X24,99mm,L,5,5,1,CNY,583.42,2917.1,,,,,,,,,0,CN,
202457,2025,46,znm-536,ARBOC,SCL,7371 Utah Hill,Zaprudnya,,46.24.430.92151.63,2024-07-04 21:20:22,,SO-045,INV-00002,INV7374,47,NFI-PN-00008,morbi ut odio cras mi pede,H86,,gal,4,4,1,RUB,364.77,1459.08,,,,,,,,,0,RU,
202491,2024,41,ydj-538,MCI,CWP,89391 Bobwhite Circle,Jiangwan,PO6789,95.97.677.69651.04,2024-07-04 21:20:22,,SO-033,INV-00002,INV4748,63,NFI-PN-00009,pretium quis lectus,H8,11ii,L,4,4,1,CNY,900.33,3601.32,,,,,,,,,0,CN,VENDING
202459,2025,10,vis-476,MCI,1M2,08 Old Shore Alley,Pellegrini,PO8765,82.28.201.21698.08,2024-06-30 21:20:22,,SO-025,INV-00002,INV8182,62,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,C3,77ee,pt,4,4,0,ARS,81.45,325.8,,,,,,,,,0,AR,
