INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202405,2024,27,pgp-626,NFI,1M2,1238 Fairview Plaza,Mori,PO8901,35.64.981.51861.17,2024-07-04 18:13:15,,SO-016,INV-00002,INV99100,15,NFI-PN-00001,tempor convallis nulla neque libero,J88,,oz,7,7,0,CNY,657.82,4604.74,,,,,,,,,0,CN,
202496,2024,42,yht-416,MCI,CWP,4670 Scott Street,Shalizhai,,09.31.816.09951.29,2024-06-30 18:13:15,2024-06-25 18:13:15,SO-017,INV-00002,INV1920,26,NFI-PN-00002,nunc proin at turpis a,F58,55ii,in,8,8,1,CNY,348.23,2785.84,,,,,32.0,,,,0,CN,KANBAN
202449,2025,46,hny-638,NFI,1M1,59294 Lindbergh Crossing,Chonghe,,45.21.733.89865.04,2024-06-28 18:13:15,,SO-033,INV-00002,INV4950,92,NFI-PN-00003,nunc donec quis orci eget,U99,,ft,1,1,1,CNY,871.46,871.46,,,,,,,,,0,CN,KANBAN
202479,2024,33,raw-506,NFI,CWP,1 Anhalt Pass,Thap Khlo,PO9012,34.89.982.32915.77,2024-07-08 18:13:15,2024-07-02 18:13:15,SO-024,INV-00002,INV9394,64,NFI-PN-00004,cum sociis natoque,T46,,cm,8,8,1,THB,100.31,802.48,,,,,,,,,0,TH,
202455,2025,26,qeg-260,ARBOC,CWP,3161 Little Fleur Center,Baranowo,PO4321,92.56.756.34764.27,2024-07-01 18:13:15,2024-06-26 18:13:15,SO-044,INV-00002,INV2324,8,NFI-PN-00005,sed interdum venenatis turpis enim,E57,11yy,lb,1,1,0,PLN,195,195.0,,,,,,,,,0,PL,
202405,2024,5,bvb-342,MCI,SCL,85 Marquette Hill,Boyang,PO9876,78.68.255.36286.60,2024-06-29 18:13:15,,SO-045,INV-00002,INV1718,39,NFI-PN-00006,nulla nisl nunc,H60,,ft,5,5,0,CNY,975.18,4875.9,,,,,,,,,0,CN,
202467,2024,47,kbl-869,NFI,CWP,4 Bowman Alley,Palestina de los Altos,,72.14.317.97245.15,2024-07-06 18:13:15,2024-07-05 18:13:15,SO-016,INV-00002,INV9192,43,NFI-PN-00007,consequat morbi a,N92,66tt,L,5,5,0,GTQ,583.42,2917.1,,,,,,,,,0,GT,
202483,2024,7,ouk-418,MCI,WPR,296 Scofield Trail,Fershampenuaz,PO0123,06.15.396.66481.55,2024-07-02 18:13:15,2024-06-28 18:13:15,SO-006,INV-00002,INV1314,22,NFI-PN-00008,morbi ut odio cras mi pede,M39,,gal,9,9,1,RUB,191,1719.0,,,,,,,,,0,RU,
202403,2024,11,xkr-443,MCI,CWP,17 Atwood Way,Blansko,,73.71.747.82154.13,2024-06-28 18:13:15,,SO-006,INV-00002,INV3536,14,NFI-PN-00009,pretium quis lectus,I87,,L,5,5,1,CZK,900.33,4501.65,,67.0,,,,,,,67,CZ,
202407,2024,45,qep-934,ARBOC,WPR,784 Mandrake Drive,Tatebal,,88.40.895.31301.67,2024-07-04 18:13:15,2024-06-29 18:13:15,SO-046,INV-00002,INV3536,70,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,B2,,pt,3,3,0,IDR,81.45,244.35,,,,,,,,,0,ID,
