INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202483,2025,18,soy-645,ARBOC,SCL,32093 Bunting Drive,Aginskoye,PO4321,05.64.123.30654.80,2024-07-07 23:30:17,2024-07-05 23:30:17,SO-014,INV-00002,INV1920,34,NFI-PN-00001,tempor convallis nulla neque libero,X24,,oz,3,3,1,RUB,657.82,1973.46,NO,,,,,,,,0,RU,
202459,2024,14,aco-627,ARBOC,SCL,5 Vermont Road,Santa Ana,,05.20.370.13599.14,2024-06-28 23:30:17,,SO-016,INV-00002,INV3132,14,NFI-PN-00002,nunc proin at turpis a,N92,,in,4,4,0,PHP,348.23,1392.92,,,,,,,,,0,PH,PAINT
202415,2025,26,lkt-866,NFI,WPR,88 Hooker Park,Napel,,15.98.014.56752.68,2024-07-02 23:30:17,,SO-042,INV-00002,INV8384,15,NFI-PN-00003,nunc donec quis orci eget,A1,,ft,7,7,1,IDR,871.46,6100.22,,,46.0,,,,,,0,ID,
202404,2025,48,jbg-160,NFI,1M2,561 Homewood Plaza,Lawrenceville,PO4321,70.41.410.10424.93,2024-07-01 23:30:17,,SO-019,INV-00002,INV7980,43,NFI-PN-00004,cum sociis natoque,T46,,cm,9,9,0,USD,100.31,902.79,,,,,,,,,0,US,
202466,2024,24,mnx-681,MCI,CWP,9 Sheridan Crossing,Qinhong,,40.09.606.51676.73,2024-06-25 23:30:17,,SO-033,INV-00002,INV2930,85,NFI-PN-00005,sed interdum venenatis turpis enim,Z26,66pp,lb,6,6,0,CNY,58.52,351.12,,,,,,,,,0,CN,
202486,2025,34,dsa-414,NFI,WPR,637 Eagle Crest Avenue,Maizuru,PO3456,68.71.930.51311.11,2024-06-28 23:30:17,,SO-044,INV-00002,INV5678,90,NFI-PN-00006,nulla nisl nunc,S45,77qq,ft,10,10,1,JPY,975.18,9751.8,,,,,,,,,0,JP,
202425,2024,12,yzt-630,CARFAIR,ANN,39 David Alley,Nemyriv,,99.49.909.43932.70,2024-06-29 23:30:17,2024-06-24 23:30:17,SO-044,INV-00002,INV7576,54,NFI-PN-00007,consequat morbi a,W75,00bb,L,2,2,1,UAH,583.42,1166.84,,,,,,,,,0,UA,
202463,2024,27,xia-441,CARFAIR,SCL,9530 Dawn Hill,Kuczbork-Osada,PO2109,66.12.040.79830.84,2024-07-06 23:30:17,,SO-004,INV-00002,INV8182,58,NFI-PN-00008,morbi ut odio cras mi pede,M91,88jj,gal,10,10,1,PLN,364.77,3647.7,,,,,,,,,0,PL,
202431,2024,10,swo-366,MCI,CRK,592 Moulton Junction,Şurmān,PO1098,33.53.910.70345.75,2024-06-26 23:30:17,,SO-042,INV-00002,INV6970,4,NFI-PN-00009,pretium quis lectus,C81,77uu,L,5,5,1,LYD,900.33,4501.65,,,,,,,,,0,LY,
202491,2025,4,oia-647,CARFAIR,CRK,42 Melby Lane,Ondores,PO2109,20.16.747.30295.64,2024-07-05 23:30:17,,SO-002,INV-00002,INV7374,60,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,X76,11oo,pt,8,8,0,PEN,81.45,651.6,,,,,,,,,0,PE,
