INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202486,2025,9,mij-743,MCI,CWP,7197 Jackson Court,Hevlín,PO8765,16.99.054.80618.28,2024-06-24 17:27:47,2024-06-17 17:27:47,SO-049,INV-00002,INV6566,19,NFI-PN-00001,tempor convallis nulla neque libero,C81,,oz,9,9,0,CZK,657.82,5920.38,,,,,,,,,0,CZ,
202483,2025,41,pqu-761,CARFAIR,ANN,3355 Pond Plaza,Albarraque,,50.58.542.35765.98,2024-06-22 17:27:47,2024-06-20 17:27:47,SO-004,INV-00002,INV5556,33,NFI-PN-00002,nunc proin at turpis a,B80,00xx,in,1,1,0,EUR,176,176.0,,,,,,,,,0,PT,
202469,2025,9,nmq-474,NFI,SCL,4 Mifflin Junction,Jaboatão,PO1098,35.73.138.13255.53,2024-06-22 17:27:47,,SO-011,INV-00002,INV5960,33,NFI-PN-00003,nunc donec quis orci eget,X50,,ft,2,2,1,BRL,871.46,1742.92,,,,,,,,,0,BR,PAINT
202481,2024,35,llu-571,NFI,ANN,1993 Sherman Terrace,Fulong,,20.80.893.87788.69,2024-06-23 17:27:47,,SO-040,INV-00002,INV3738,87,NFI-PN-00004,cum sociis natoque,X50,66pp,cm,2,2,1,CNY,100.31,200.62,,,,,,,,,0,CN,KANBAN
202484,2024,11,ydj-471,CARFAIR,CWP,95 Di Loreto Avenue,Maastricht,,87.18.495.93114.98,2024-06-24 17:27:47,,SO-030,INV-00002,INV3940,30,NFI-PN-00005,sed interdum venenatis turpis enim,S71,,lb,6,6,0,EUR,58.52,351.12,,,,,,,,,0,NL,
202466,2024,45,vuz-041,NFI,SCL,7 Amoth Crossing,Viljandi,,70.67.603.24100.43,2024-06-21 17:27:47,2024-06-18 17:27:47,SO-008,INV-00002,INV5960,84,NFI-PN-00006,nulla nisl nunc,C55,44xx,ft,3,3,0,EUR,975.18,2925.54,,,,,,,,,0,EE,
202457,2025,20,ndi-202,NFI,1M1,379 Nelson Court,Biryulëvo,,95.95.561.92543.94,2024-06-27 17:27:47,,SO-013,INV-00002,INV4748,52,NFI-PN-00007,consequat morbi a,U21,77ee,L,6,6,0,RUB,583.42,3500.52,,,,,,,,,0,RU,
202422,2025,14,mor-206,CARFAIR,WPR,08122 1st Center,Jayawangi,PO8765,20.83.005.16178.04,2024-06-30 17:27:47,,SO-009,INV-00002,INV1920,40,NFI-PN-00008,morbi ut odio cras mi pede,A79,44rr,gal,1,1,0,IDR,364.77,364.77,,,,,,,,,0,ID,KANBAN
202451,2024,31,jwu-483,ARBOC,SCL,81390 Garrison Point,Mangunjaya,PO9012,90.67.866.01926.19,2024-06-20 17:27:47,2024-06-16 17:27:47,SO-025,INV-00002,INV9101,26,NFI-PN-00009,pretium quis lectus,W23,,L,8,8,0,IDR,900.33,7202.64,,,,,,,,,0,ID,
202409,2025,28,qvj-816,CARFAIR,SCL,0 Carey Avenue,Tai Po,PO6543,66.42.573.05502.40,2024-06-30 17:27:47,,SO-023,INV-00002,INV6970,90,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,J62,,pt,3,3,1,HKD,81.45,244.35,,,,,,,,,0,HK,
