INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202483,2025,45,oum-081,CARFAIR,ANN,45 Loomis Street,Ostashkov,PO4321,24.01.494.26457.28,2024-06-26 21:33:10,2024-06-19 21:33:10,SO-013,INV-00002,INV7778,12,NFI-PN-00001,tempor convallis nulla neque libero,J10,77ee,oz,5,5,0,RUB,657.82,3289.1,,,,,,87.0,,,0,RU,
202454,2025,11,xez-235,CARFAIR,1M1,63 Eastlawn Plaza,Yongshan,,98.52.572.69988.77,2024-07-05 21:33:10,2024-07-03 21:33:10,SO-012,INV-00002,INV3334,11,NFI-PN-00002,nunc proin at turpis a,U47,,in,1,1,0,CNY,348.23,348.23,,,,,,,,,0,CN,
202489,2025,8,wkd-052,CARFAIR,WPR,05337 Loftsgordon Parkway,Dzhalilabad,,94.14.815.61397.10,2024-07-08 21:33:10,,SO-001,INV-00002,INV2930,69,NFI-PN-00003,nunc donec quis orci eget,P68,,ft,1,1,1,AZN,871.46,871.46,,,,,,,,,0,AZ,
202403,2025,9,thk-383,NFI,CRK,101 Del Sol Park,Gaocheng,PO9876,78.36.945.35419.37,2024-07-01 21:33:10,2024-06-28 21:33:10,SO-014,INV-00002,INV3536,32,NFI-PN-00004,cum sociis natoque,N14,44ll,cm,2,2,1,CNY,100.31,200.62,,,,,,,,,0,CN,
202413,2025,34,xvo-493,CARFAIR,CWP,636 Manitowish Junction,Kfar NaOranim,PO6543,34.01.302.91290.00,2024-07-02 21:33:10,2024-06-26 21:33:10,SO-004,INV-00002,INV2526,50,NFI-PN-00005,sed interdum venenatis turpis enim,U99,,lb,6,6,0,ILS,58.52,351.12,,57.0,,,,,,,57,IL,
202446,2024,31,rhn-922,ARBOC,1M1,2 Ohio Court,Dugongan,,02.86.811.86482.95,2024-07-04 21:33:10,2024-06-28 21:33:10,SO-041,INV-00002,INV8586,14,NFI-PN-00006,nulla nisl nunc,B28,11uu,ft,2,2,1,PHP,975.18,1950.36,,,,,,,,,0,PH,
202484,2025,39,xqo-473,MCI,CRK,91 Golden Leaf Place,Tulsa,PO4321,93.33.880.07448.81,2024-06-25 21:33:10,,SO-037,INV-00002,INV2122,96,NFI-PN-00007,consequat morbi a,U21,22vv,L,5,5,1,USD,583.42,2917.1,,,,,,,,,0,US,
202481,2024,3,jzt-837,CARFAIR,CRK,1926 Gulseth Way,Wolowiro,PO1098,18.55.027.75136.42,2024-07-02 21:33:10,2024-06-25 21:33:10,SO-040,INV-00002,INV7576,55,NFI-PN-00008,morbi ut odio cras mi pede,A27,,gal,4,4,1,IDR,364.77,1459.08,,,,,,,,,0,ID,
202495,2024,37,rom-872,ARBOC,CWP,3092 Bluejay Park,Birmingham,,19.58.148.37411.01,2024-07-04 21:33:10,2024-06-28 21:33:10,SO-021,INV-00002,INV6162,95,NFI-PN-00009,pretium quis lectus,M39,,L,4,4,1,USD,900.33,3601.32,,,,,,,,,0,US,
202487,2024,32,vfy-426,ARBOC,1M2,330 East Street,Jiading,,80.45.471.78221.68,2024-07-08 21:33:10,,SO-049,INV-00002,INV7576,36,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,P94,,pt,10,10,1,CNY,81.45,814.5,,,,,,,,,0,CN,
