INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202489,2025,49,sow-344,NFI,SCL,1 Little Fleur Hill,Panganiban,PO4321,66.42.408.73651.75,2024-07-01 22:07:14,2024-06-27 22:07:14,SO-031,INV-00002,INV3940,42,NFI-PN-00001,tempor convallis nulla neque libero,I61,00hh,oz,5,5,0,PHP,657.82,3289.1,,,,,,,,,0,PH,VMI
202448,2025,38,yns-736,ARBOC,1M1,5552 Summit Court,Kalaxilike,PO2109,02.30.096.26011.08,2024-07-07 22:07:14,,SO-050,INV-00002,INV8788,82,NFI-PN-00002,nunc proin at turpis a,J88,66tt,in,2,2,0,CNY,348.23,696.46,,,,,,,,,0,CN,VENDING
202457,2025,11,xvc-128,MCI,CWP,12 Bellgrove Avenue,Perovo,,68.95.555.16858.82,2024-07-05 22:07:14,2024-07-03 22:07:14,SO-034,INV-00002,INV9394,3,NFI-PN-00003,nunc donec quis orci eget,F58,,ft,2,2,1,RUB,871.46,1742.92,,,,,,,,,0,RU,
202500,2025,45,ozh-580,NFI,CWP,9 David Center,Ljungby,PO0987,53.00.228.57669.10,2024-07-03 22:07:14,2024-06-27 22:07:14,SO-002,INV-00002,INV9101,8,NFI-PN-00004,cum sociis natoque,K37,,cm,5,5,1,SEK,100.31,501.55,,,,,,,,,0,SE,
202432,2024,22,pvo-033,NFI,1M2,8863 Meadow Ridge Place,Dalam,PO8765,05.19.963.63233.24,2024-07-04 22:07:14,,SO-011,INV-00002,INV1234,64,NFI-PN-00005,sed interdum venenatis turpis enim,N14,22zz,lb,6,6,1,IDR,58.52,351.12,,,,,,,,,0,ID,
202406,2025,4,bys-649,ARBOC,1M2,6 Sullivan Pass,Xêgar,,55.78.135.24838.86,2024-06-25 22:07:14,2024-06-20 22:07:14,SO-012,INV-00002,INV8384,13,NFI-PN-00006,nulla nisl nunc,I87,77yy,ft,8,8,1,CNY,975.18,7801.44,,,,,,,,,0,CN,
202484,2024,43,jgh-588,MCI,CWP,71 Lukken Place,Xin’an,,90.72.742.83905.60,2024-06-26 22:07:14,2024-06-24 22:07:14,SO-018,INV-00002,INV7778,13,NFI-PN-00007,consequat morbi a,F84,55ww,L,9,9,1,CNY,583.42,5250.78,,,,,,,,,0,CN,
202415,2024,1,nix-389,ARBOC,1M2,2353 Shopko Point,Susoh,PO1234,32.21.624.44144.53,2024-06-28 22:07:14,2024-06-24 22:07:14,SO-005,INV-00002,INV9394,84,NFI-PN-00008,morbi ut odio cras mi pede,S45,,gal,1,1,0,IDR,364.77,364.77,,,,,,,,,0,ID,
202464,2025,46,xob-260,MCI,1M1,40131 Green Ridge Way,Smederevo,PO8765,99.90.951.42014.45,2024-06-29 22:07:14,2024-06-24 22:07:14,SO-009,INV-00002,INV3132,68,NFI-PN-00009,pretium quis lectus,X76,55ss,L,10,10,0,RSD,177,1770.0,,,,,,,,,0,RS,VMI
202482,2024,4,wua-703,NFI,SCL,8 Scofield Terrace,Tân Việt,,29.65.759.99343.11,2024-07-04 22:07:14,2024-06-28 22:07:14,SO-033,INV-00002,INV8586,6,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,F6,,pt,4,4,0,VND,81.45,325.8,,,,,,,,,0,VN,
