INVOICE_PERIOD,INVOICE_YEAR,INVOICE_WEEK,CELL_NAME_(LOCATION),NFI_GROUP_BUSINESS_UNIT,NFI_GROUP_LOCATION,SHIP_TO_ADDRESS,SHIP_TO_CITY,PURCHASER_ORDER_NUMBER,COST_CENTER_(GL_CODE),INVOICE_DATE,ORDER_DATE,SALES_ORDER_NUMBER,SUMMARY_INVOICE_NUMBER,INVOICE_NUMBER,INVOICE_LINE_NUMBER,NFI_GROUP_PART_NUMBER,PART_DESCRIPTION_1,SUPPLIER_PART_NUMBER,MFG_PART_NUMBER,UNIT_OF_MEASURE,ORDER_QTY,SHIP_QTY,BACKORDER_QTY,CURRENCY,UNIT_PRICE,EXTENDED_COST,SPOT_BUY,SALES_TAX,PST_TAX,GST_TAX,FREIGHT_COST,GST_ON_FREIGHT,TAX_ON_FREIGHT,RESTOCK_CHARGE,TOTAL_LINE_PRICE,COO_COUNTRY_OF_ORIGIN,PROGRAM
202504,2025,12,ibe-291,NFI,CWP,556 Russell Alley,Shitouhe,,64.67.007.28410.55,2024-07-07 20:50:21,,SO-049,INV-00002,INV4344,99,NFI-PN-00001,tempor convallis nulla neque libero,Y25,,oz,9,9,0,CNY,657.82,5920.38,,,,,,,,,0,CN,
202477,2024,20,ceh-456,NFI,ANN,98 Vermont Alley,Slawharad,PO5678,35.94.343.97428.94,2024-07-02 20:50:21,,SO-048,INV-00002,INV5354,97,NFI-PN-00002,nunc proin at turpis a,A79,66tt,in,2,2,1,BYR,348.23,696.46,,,,,,,,,0,BY,
202442,2024,30,awu-711,MCI,ANN,680 Goodland Avenue,Brovary,,01.38.202.04737.59,2024-06-26 20:50:21,,SO-029,INV-00002,INV2930,64,NFI-PN-00003,nunc donec quis orci eget,V74,,ft,5,5,1,UAH,871.46,4357.3,,,,,,,,,0,UA,
202455,2025,11,vkv-199,CARFAIR,ANN,08529 Maple Wood Pass,Gelan,,21.84.134.36811.48,2024-07-09 20:50:21,2024-07-04 20:50:21,SO-005,INV-00002,INV9192,33,NFI-PN-00004,cum sociis natoque,J62,,cm,10,10,1,CNY,100.31,1003.1,,,,,,,,,0,CN,
202443,2024,38,ypo-059,NFI,WPR,426 Canary Court,Tyresö,,78.06.985.06978.94,2024-07-03 20:50:21,2024-07-02 20:50:21,SO-011,INV-00002,INV4344,53,NFI-PN-00005,sed interdum venenatis turpis enim,L12,33ww,lb,1,1,1,SEK,58.52,58.52,,,,,,,,,0,SE,
202470,2024,13,hcl-905,CARFAIR,SCL,0 Sage Drive,Skoczów,,07.15.147.38906.08,2024-07-03 20:50:21,,SO-015,INV-00002,INV3738,45,NFI-PN-00006,nulla nisl nunc,J36,66jj,ft,7,7,1,PLN,975.18,6826.26,,,,,,,,,0,PL,
202478,2025,9,cni-202,ARBOC,WPR,73717 Fieldstone Trail,Sylhet,PO2109,61.82.295.90610.76,2024-07-05 20:50:21,,SO-016,INV-00002,INV3334,61,NFI-PN-00007,consequat morbi a,J62,,L,4,4,0,BDT,583.42,2333.68,,,,,,,,,0,BD,VMI
202411,2024,16,czj-119,CARFAIR,SCL,08738 Roxbury Center,Khao Kho,PO5432,74.90.487.04970.38,2024-07-07 20:50:21,,SO-050,INV-00002,INV6162,79,NFI-PN-00008,morbi ut odio cras mi pede,X76,55gg,gal,2,2,0,THB,364.77,729.54,,,,,,,,,0,TH,VMI
202458,2025,8,tae-571,ARBOC,1M2,048 Menomonie Court,Llano de Piedra,,27.71.062.85364.74,2024-07-03 20:50:21,2024-06-29 20:50:21,SO-030,INV-00002,INV3132,58,NFI-PN-00009,pretium quis lectus,E57,11ee,L,1,1,1,PAB,900.33,900.33,,,,,,,,,0,PA,
202488,2024,50,vdd-095,MCI,CRK,07 Gateway Hill,Makīnsk,,10.40.793.21549.54,2024-07-02 20:50:21,,SO-004,INV-00002,INV3940,60,NFI-PN-00010,hac habitasse platea dictumst aliquam augue,D82,,pt,10,10,0,KZT,81.45,814.5,,,,,47.0,,,,0,KZ,
